,X,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1903,1903,"RT @livewxradar: Over night Lows    See your temps and weather at   https://t.co/HNLPnbqhEd    
#wx #weather #lows #temps #cold #frost #cooâ€¦",FALSE,0,NA,3/7/19 21:42,FALSE,NA,1.10377E+18,NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>",daniceraj,1,TRUE,FALSE,NA,NA
1904,1904,"USA: States beginning to update Weekly #Influenza reports. New fatalities reported from (tot); Alabama (55), Arizonâ€¦ https://t.co/BdMddbWxuR",FALSE,0,NA,3/7/19 21:40,TRUE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RonanKelly13,1,FALSE,FALSE,NA,NA
1905,1905,Antiviral agents compared for treatment of #influenza: https://t.co/Fm8gNcTowl,FALSE,0,NA,3/7/19 21:40,FALSE,NA,1.10377E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",medicalbag,0,FALSE,FALSE,NA,NA
1906,1906,.@IDSAinfo paper on study in Chinese hospital adds to previous research indicating #influenza A is more severe thanâ€¦ https://t.co/9SCTgcI3dp,FALSE,0,NA,3/7/19 21:40,TRUE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Contagion_Live,0,FALSE,FALSE,NA,NA
1907,1907,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:39,FALSE,NA,1.10377E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hillarycrespo1,66,TRUE,FALSE,NA,NA
1908,1908,RT @prepsummit: The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a possible #iâ€¦,FALSE,0,NA,3/7/19 21:39,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobertaLavin,1,TRUE,FALSE,NA,NA
1909,1909,"@BrianWalshWX hey what does the conditions for next few weeks look like, gonna stay #cold any big warm ups coming? #icefishing",FALSE,0,BrianWalshWX,3/7/19 21:38,FALSE,NA,1.10377E+18,473466262,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reardon007,0,FALSE,FALSE,NA,NA
1910,1910,"Bio link please
Â·
Â·
Â·
#cold #coldday #coldbrew #coffee #coldplay #coldpressedjuice #coldsteelknives #coldoutsideâ€¦ https://t.co/90VAwx2qNx",FALSE,0,NA,3/7/19 21:38,TRUE,NA,1.10377E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1QuietAssassin,0,FALSE,FALSE,NA,NA
1911,1911,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:37,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eli_cadetita14,21,TRUE,FALSE,NA,NA
1912,1912,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:35,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",glenkatty,66,TRUE,FALSE,NA,NA
1913,1913,RT @CDCFlu: Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disease or have hâ€¦,FALSE,0,NA,3/7/19 21:35,FALSE,NA,1.10377E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CAPublicHealth,17,TRUE,FALSE,NA,NA
1914,1914,Best ways to stay healthy during #flu season https://t.co/DjfYLzbDvo,FALSE,0,NA,3/7/19 21:35,FALSE,NA,1.10377E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",SterileSpace,0,FALSE,FALSE,NA,NA
1915,1915,"Whether you like it hot or cold, We got you covered! ðŸ¤  #thursday #goodvibesonly #hot #cold #heating  #coolingâ€¦ https://t.co/YHVjvqZlwt",FALSE,1,NA,3/7/19 21:35,TRUE,NA,1.10377E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ATSHeatCool,1,FALSE,FALSE,-110.9708,32.219
1916,1916,"RT @123lagogui: #COLD!
 https://t.co/8Pwi5uACEc",FALSE,0,NA,3/7/19 21:33,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CaptainNickFury,4,TRUE,FALSE,NA,NA
1917,1917,Personal de enfermerÃ­a del #HospitalMonteSinaÃ­ difunde en salas de espera las medidas de prevenciÃ³n contra laâ€¦ https://t.co/UjPhCpgBrC,FALSE,2,NA,3/7/19 21:32,TRUE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Salud_CZ8,2,FALSE,FALSE,NA,NA
1918,1918,Still #cold tonight but improvement next few days https://t.co/pdTpLY4BT1,FALSE,0,NA,3/7/19 21:31,FALSE,NA,1.10377E+18,NA,"<a href=""http://www.baronservices.com"" rel=""nofollow"">WeatherShare</a>",JoshHodell,0,FALSE,FALSE,NA,NA
1919,1919,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:30,FALSE,NA,1.10377E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LuisGri04208073,66,TRUE,FALSE,NA,NA
1920,1920,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:30,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CedyG3,66,TRUE,FALSE,NA,NA
1921,1921,The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a posâ€¦ https://t.co/k1B0h02RUO,FALSE,2,NA,3/7/19 21:30,TRUE,NA,1.10377E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",prepsummit,1,FALSE,FALSE,NA,NA
1922,1922,"According to @CDCgov #flu statistics for Week 8 (week ending February 23), this season is still elevated with â€œwideâ€¦ https://t.co/ktLNoOpCWa",FALSE,0,NA,3/7/19 21:30,TRUE,NA,1.10377E+18,NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>",biomerieux_inc,0,FALSE,FALSE,NA,NA
1923,1923,"Over night Lows    See your temps and weather at   https://t.co/HNLPnbqhEd    
#wx #weather #lows #temps #coldâ€¦ https://t.co/QWPpJs49v9",FALSE,0,NA,3/7/19 21:30,TRUE,NA,1.10377E+18,NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",livewxradar,1,FALSE,FALSE,NA,NA
1924,1924,"RT @MakirinTerurin: ä¸­é€”åŠç«¯ãªæ™‚é–“ã«èµ·ãã¦ã—ã¾ã£ãŸðŸ˜°
ä»•äº‹ãŒå¿™ã—ãã¦ãƒ€ã‚¦ãƒ³â¤µï¸
å¯ã‚‹ã¨èµ·ãã‚‰ã‚Œãªã„ðŸ˜°
ã“ã®1ï½ž2ãƒ¶æœˆã‚’ä¹—ã‚Šè¶Šãˆã‚Œã°
å¤§ä¸ˆå¤«ðŸ˜ŠðŸ˜Š
DVD #FEVER  ã‚’
ä»Š3å›žç›®ç¹°ã‚Šè¿”ã—è¦³ã¦ã¾ã™ðŸ˜Š
å¤§çŸ¥ðŸ’•ã«å…ƒæ°—ã‚’ã‚‚ã‚‰ã£ã¦ã¾ã™ðŸ˜Š
#anchor ç­‰ å…¨éƒ¨å¥½â€¦",FALSE,0,NA,3/7/19 21:29,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hnqQleDG56viU4Z,15,TRUE,FALSE,NA,NA
1925,1925,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:29,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neira_pablonew,21,TRUE,FALSE,NA,NA
1926,1926,"RT @ChrisDonPark: Wouldn't it be great if tomorrow afternoon, one year on, wherever you are, we all had a pause for some moments of #feverâ€¦",FALSE,0,NA,3/7/19 21:29,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TonyRaine1,21,TRUE,FALSE,NA,NA
1927,1927,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:29,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",azuclar,66,TRUE,FALSE,NA,NA
1928,1928,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:29,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OcanaGenesis,66,TRUE,FALSE,NA,NA
1929,1929,@KerryHu59849039 @CoopRSC Not the best angle for the camera!!! #cold,FALSE,0,KerryHu59849039,3/7/19 21:29,FALSE,1.10361E+18,1.10377E+18,1.10084E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crag85,0,FALSE,FALSE,NA,NA
1930,1930,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:29,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mariavi86831318,66,TRUE,FALSE,NA,NA
1931,1931,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:27,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KathyVa32422366,66,TRUE,FALSE,NA,NA
1932,1932,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:27,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mesquijerosa1,66,TRUE,FALSE,NA,NA
1933,1933,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:27,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",giopaida_hdi,21,TRUE,FALSE,NA,NA
1934,1934,Me dio #influenza y hoy volvÃ­ a trabajar pensando que me iban a tratar como la peste y nadie se me acercarÃ­a pero eâ€¦ https://t.co/ReVbdfzd8l,FALSE,0,NA,3/7/19 21:26,TRUE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dianabacaruiz,0,FALSE,FALSE,NA,NA
1935,1935,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:26,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jlimamerc1,21,TRUE,FALSE,NA,NA
1936,1936,RT @DonnaYoungDC: Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here: https://t.coâ€¦,FALSE,0,NA,3/7/19 21:25,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StormWatchGirl,3,TRUE,FALSE,NA,NA
1937,1937,"RT @DomainDevils: https://t.co/6weJy114Nw is now at auction!
#cold #mic #recordingstudio #recording #studio #music #phone #comedy #soundcheâ€¦",FALSE,0,NA,3/7/19 21:25,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DomainDevils,1,TRUE,FALSE,NA,NA
1938,1938,RT @CDCFlu: Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disease or have hâ€¦,FALSE,0,NA,3/7/19 21:25,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DPSNursing,17,TRUE,FALSE,NA,NA
1939,1939,"RT @ChrisDonPark: Wouldn't it be great if tomorrow afternoon, one year on, wherever you are, we all had a pause for some moments of #feverâ€¦",FALSE,0,NA,3/7/19 21:25,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MattEndeanRally,21,TRUE,FALSE,NA,NA
1940,1940,RT @CDCFlu: Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disease or have hâ€¦,FALSE,0,NA,3/7/19 21:24,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",annie_hulala,17,TRUE,FALSE,NA,NA
1941,1941,RT @DonnaYoungDC: Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here: https://t.coâ€¦,FALSE,0,NA,3/7/19 21:24,FALSE,NA,1.10377E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",xileenie,3,TRUE,FALSE,NA,NA
1942,1942,â€œItâ€™s very unfortunate losing any young child to something that could have been preventable but I think this shouldâ€¦ https://t.co/gnmhG8pJm0,FALSE,0,NA,3/7/19 21:24,TRUE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JackieWSYX6,0,FALSE,FALSE,NA,NA
1943,1943,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:23,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RuthMacias07,21,TRUE,FALSE,NA,NA
1944,1944,Sporting my new hat from @spacechelle and @HigherOrbits this cold morning here in #ottawa thank you very much micheâ€¦ https://t.co/pEHkkiuDtQ,FALSE,6,NA,3/7/19 21:23,TRUE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mzpolopony,0,FALSE,FALSE,NA,NA
1945,1945,"Which one do you prefer? 
ICE-AND-FIRE
#cold #hot #artistshot #colors #design https://t.co/q9JhefVt5q",FALSE,1,NA,3/7/19 21:23,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ArtistshotTweet,0,FALSE,FALSE,NA,NA
1946,1946,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:23,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Sandraz65365501,66,TRUE,FALSE,NA,NA
1947,1947,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:23,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MauroAranda2016,66,TRUE,FALSE,NA,NA
1948,1948,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:23,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",marielayanez17,66,TRUE,FALSE,NA,NA
1949,1949,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:23,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",KarenNu95798017,66,TRUE,FALSE,NA,NA
1950,1950,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JCVasconez1,66,TRUE,FALSE,NA,NA
1951,1951,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",emilian75100202,66,TRUE,FALSE,NA,NA
1952,1952,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DAVIDGAVILANES8,66,TRUE,FALSE,NA,NA
1953,1953,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",baltazaraPazmi1,66,TRUE,FALSE,NA,NA
1954,1954,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",djlazaro78,66,TRUE,FALSE,NA,NA
1955,1955,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SylvanitaA,66,TRUE,FALSE,NA,NA
1956,1956,"RT @whatznextfolks: @JulieReichwein1 @POTUS THE #IMPEACHMENTMOVEMENT WILL END UP #CLOGGING EVERY #DEMOCðŸ€'S #BOWELMOVEMENT FOREVER
NOT TO Mâ€¦",FALSE,0,NA,3/7/19 21:22,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HyltonRobin,80,TRUE,FALSE,NA,NA
1957,1957,RT @CDCFlu: Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disease or have hâ€¦,FALSE,0,NA,3/7/19 21:20,FALSE,NA,1.10377E+18,NA,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Spredfast app</a>",QuestHW,17,TRUE,FALSE,NA,NA
1958,1958,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:20,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",l3yrontk,66,TRUE,FALSE,NA,NA
1959,1959,"RT @NJDeptofHealth: Our #Influenza Honor Roll recognizes institutions promoting #flu prevention this season! 
We are accepting submissionsâ€¦",FALSE,0,NA,3/7/19 21:19,FALSE,NA,1.10377E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1_samuelvieira,2,TRUE,FALSE,NA,NA
1960,1960,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:19,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LinaMacero,21,TRUE,FALSE,NA,NA
1961,1961,RT @Salud_CZ8: Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de la #Influenzaâ€¦,FALSE,0,NA,3/7/19 21:19,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",XimenaStay,21,TRUE,FALSE,NA,NA
1962,1962,"RT @ChrisDonPark: Wouldn't it be great if tomorrow afternoon, one year on, wherever you are, we all had a pause for some moments of #feverâ€¦",FALSE,0,NA,3/7/19 21:18,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",markrally,21,TRUE,FALSE,NA,NA
1963,1963,RT @CDCFlu: Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disease or have hâ€¦,FALSE,0,NA,3/7/19 21:18,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ernestma,17,TRUE,FALSE,NA,NA
1964,1964,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:18,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MassielArianna,66,TRUE,FALSE,NA,NA
1965,1965,RT @CDCFlu: CDC predicts that there are still weeks of #flu activity to come this season. Itâ€™s not too late to protect yourself and your faâ€¦,FALSE,0,NA,3/7/19 21:18,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NACDS,41,TRUE,FALSE,NA,NA
1966,1966,Mantener limpias las manijas de las puertas y pasamanos asÃ­ como objetos de uso comÃºn evitan la transmisiÃ³n de laâ€¦ https://t.co/JxxQI3fUNq,FALSE,15,NA,3/7/19 21:17,TRUE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Salud_CZ8,21,FALSE,FALSE,NA,NA
1967,1967,"@Supranimals tocando el pasado jueves en @SALALOCOCLUB.
#laumcflyphotography #canon #canon750d #recomendadoâ€¦ https://t.co/ngi58Twp1P",FALSE,0,Supranimals,3/7/19 21:17,TRUE,NA,1.10377E+18,7.15472E+17,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",laumcfly_photo,0,FALSE,FALSE,-0.377,39.4648
1968,1968,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:17,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MathisaacA,66,TRUE,FALSE,NA,NA
1969,1969,"RT @LLUMedCenter: When to Wash Your Hands ðŸ§¼
1ï¸âƒ£Before, during &amp; after preparing food
2ï¸âƒ£Before eating
3ï¸âƒ£Before &amp; after caring for someoneâ€¦",FALSE,0,NA,3/7/19 21:16,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ARMcChesney,3,TRUE,FALSE,NA,NA
1970,1970,Winter walk. #snow #snowy #trees #tree #outside #cold #winter #pretty #bluesky #shadows #colorado https://t.co/37jIG1KdCE,FALSE,0,NA,3/7/19 21:15,FALSE,NA,1.10377E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",PhotoFawn,0,FALSE,FALSE,NA,NA
1971,1971,"RT @Salud_CZ5: #Guayas | Personal de Salud junto con la ciudadanÃ­a del sector San RamÃ³n, cantÃ³n Pedro Carbo, realizaron minga comunitaria pâ€¦",FALSE,0,NA,3/7/19 21:15,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JenArmijos,66,TRUE,FALSE,NA,NA
1972,1972,RT @AnaniahInsuranc: How bout a lil afternoon coffee? #working #sleepy #coffee #maryland #baltimore #randallstown #cold #thursday #Thursdayâ€¦,FALSE,0,NA,3/7/19 21:15,FALSE,NA,1.10377E+18,NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>",daniceraj,1,TRUE,FALSE,NA,NA
1973,1973,"Me: Think I'll decorate for Spring since the Easter season has started and it's gonna warm up.
Snow: Not so fast..â€¦ https://t.co/cfrSio7EMR",FALSE,0,NA,3/7/19 21:14,TRUE,NA,1.10377E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ShellyClueless,0,FALSE,FALSE,NA,NA
1974,1974,"â€¢ The #flu has killed 3 more people in #Connecticut
â€¢ A woman has died after smoking in bed in #Bloomfield, accordiâ€¦ https://t.co/JMLojZgR8L",FALSE,2,NA,3/7/19 21:14,TRUE,NA,1.10377E+18,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",WTNH,0,FALSE,FALSE,NA,NA
1975,1975,RT @mmw_lmw: #Lung ectopic #GerminalCenter #Flu | TypeI IFN after #Influenza A #virus infection induce Cxcl13 lung #fibroblasts driving Cxcâ€¦,FALSE,0,NA,3/7/19 21:13,FALSE,NA,1.10377E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrDanikaHill,8,TRUE,FALSE,NA,NA
